team,fifa_rank,total_fifa_points,home_team_score,team_result,goalkeeper_score,mean_defense_score,mean_offense_score,mean_midfield_score
Fiji,110,0,2,0,,,,
Republic of Ireland,12,0,1,1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Chile,40,0,2,1,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Czech Republic,59,0,5,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Ecuador,47,0,1,1,71.45086705202313,70.73036649214659,75.36473988439306,74.93815028901734
Fiji,110,0,2,1,,,,
Ukraine,93,0,3,1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
USA,23,0,0,0,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Australia,44,0,0,-1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Denmark,5,0,1,1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
Italy,16,0,2,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Netherlands,11,0,3,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Switzerland,8,0,2,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
USA,23,0,1,0,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Germany,2,0,0,-1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Japan,54,0,1,-1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Russia,20,0,2,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Israel,52,0,0,-1,71.11811023622047,66.27272727272727,73.78264462809916,72.91666666666667
Canada,58,0,1,0,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
North Macedonia,147,0,2,1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Netherlands,11,0,7,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Norway,4,0,2,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Romania,10,0,0,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Austria,41,0,1,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Finland,38,0,1,-1,79.64615384615385,73.15641025641025,71.73333333333333,73.60205128205129
Latvia,91,0,2,1,67.375,63.62857142857144,67.39565217391304,64.5
Bulgaria,29,0,1,0,73.55625,69.34937500000001,73.28687500000001,73.18375
Colombia,18,0,2,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Italy,16,0,1,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Croatia,102,0,0,0,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Trinidad and Tobago,85,0,2,-1,65.38993710691824,65.070796460177,70.61742424242425,66.92465753424658
USA,23,0,1,1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Canada,58,0,1,0,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
Colombia,18,0,2,1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Ecuador,47,0,2,1,71.45086705202313,70.73036649214659,75.36473988439306,74.93815028901734
Republic of Ireland,12,0,1,-1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
C̫te d'Ivoire,21,0,4,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Sweden,3,0,2,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Australia,44,0,1,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Belgium,34,0,3,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Bolivia,43,0,0,0,66.93,67.37333333333333,68.734126984127,68.21000000000002
Canada,58,0,0,-1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
Honduras,51,0,2,-1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Canada,58,0,0,-1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
Bolivia,43,0,0,0,66.93,67.37333333333333,68.734126984127,68.21000000000002
Costa Rica,50,0,0,-1,78.62439024390244,69.99879032258065,71.24524714828897,70.52016129032258
Honduras,51,0,0,-1,61.0,70.97786259541985,70.20113636363637,70.27410714285715
Mexico,13,0,3,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Nigeria,7,0,5,1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Australia,44,0,1,1,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Canada,58,0,0,-1,71.99319727891157,68.62585034013605,71.236690647482,72.93401360544217
El Salvador,70,0,0,-1,61.0,,,64.5
Romania,10,0,1,0,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Germany,1,0,1,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Spain,5,0,2,0,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Colombia,17,0,1,-1,78.23671497584542,78.81932367149757,80.5304347826087,77.88164251207729
Italy,4,0,0,-1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
USA,23,0,1,0,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Belgium,27,0,1,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Cameroon,24,0,2,0,77.68780487804878,77.87170731707317,78.71317073170732,76.86439024390242
Norway,6,0,1,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Brazil,3,0,2,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Netherlands,2,0,2,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Argentina,8,0,4,1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Germany,1,0,1,0,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Nigeria,11,0,3,1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Romania,7,0,1,-1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
USA,23,0,2,1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Italy,4,0,1,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Korea Republic,37,0,0,0,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Brazil,3,0,3,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Mexico,16,0,2,1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Sweden,10,0,3,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Argentina,8,0,2,1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Belgium,27,0,1,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Saudi Arabia,34,0,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Bulgaria,29,0,4,1,73.55625,69.34937500000001,73.28687500000001,73.18375
Latvia,85,0,1,-1,67.375,63.62857142857144,67.39565217391304,64.5
Switzerland,12,0,0,-1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
USA,23,0,0,-1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Bolivia,43,0,1,-1,66.93,67.37333333333333,68.734126984127,68.21000000000002
Germany,1,0,3,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Brazil,3,0,1,0,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Republic of Ireland,14,0,0,0,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Italy,4,0,1,0,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Russia,19,0,6,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Belgium,27,0,0,-1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Morocco,28,0,1,-1,72.08673469387755,75.72857142857143,77.05612244897958,76.47193877551021
Argentina,8,0,0,-1,80.69396551724138,82.98189655172415,88.26034482758621,84.42801724137932
Greece,31,0,0,-1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Botswana,148,0,0,-1,,,,
Germany,1,0,3,1,89.05371900826447,84.6888429752066,83.60206611570247,85.79669421487601
Spain,5,0,3,1,88.78481012658227,85.50928270042195,85.8746835443038,87.1278481012658
Romania,7,0,3,1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Saudi Arabia,34,0,1,-1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Netherlands,2,0,2,1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
USA,23,0,0,-1,81.07829181494662,75.00427046263346,76.0338078291815,77.09928825622777
Mexico,16,0,1,-1,79.18849840255591,76.98466453674123,79.17284345047923,77.7884984025559
Nigeria,11,0,1,-1,76.21761658031087,74.15806451612903,77.92442396313363,76.8152073732719
Solomon Islands,155,0,4,1,,,,
Solomon Islands,155,0,1,1,,,,
Japan,52,0,3,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Vanuatu,168,0,2,-1,,,,
Italy,4,0,2,1,88.22608695652174,85.02999999999999,85.26304347826088,84.19304347826088
Netherlands,2,0,2,-1,83.23287671232876,80.73470319634704,85.47853881278539,83.70913242009134
Bulgaria,29,0,2,1,73.55625,69.34937500000001,73.28687500000001,73.18375
Romania,7,0,2,-1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Bulgaria,29,0,1,-1,73.55625,69.34937500000001,73.28687500000001,73.18375
Sweden,10,0,0,-1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Japan,52,0,2,1,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Armenia,159,0,1,1,63.7037037037037,,70.24459459459457,72.8742857142857
Sweden,10,0,4,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Brazil,3,0,0,1,86.26122448979592,85.92040816326531,86.53102040816326,85.34367346938775
Georgia,126,0,1,0,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Lithuania,84,0,3,1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
Estonia,111,0,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Lithuania,84,0,1,1,71.92561983471074,64.60851063829789,65.84603174603174,62.96170212765957
C̫te d'Ivoire,24,0,2,1,69.61333333333333,77.45244444444445,81.54177777777778,78.60933333333332
Myanmar,119,0,2,0,,,,
Iceland,42,0,4,1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Niger,76,0,3,1,,,,
Slovakia,43,0,1,0,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
Austria,37,0,0,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Denmark,12,0,2,1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
France,16,0,2,0,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Israel,52,0,0,-1,71.11811023622047,66.27272727272727,73.78264462809916,72.91666666666667
Peru,72,0,2,1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Poland,32,0,1,0,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Sweden,3,0,4,1,76.50431034482759,77.11206896551724,81.57327586206897,77.84181034482756
Egypt,26,0,2,1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Egypt,26,0,0,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Burkina Faso,100,0,0,0,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Egypt,26,0,2,1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Ghana,28,0,1,1,68.21134020618557,73.4908256880734,74.53807339449541,78.92660550458716
Namibia,161,0,2,-1,65.0,,,
Ukraine,79,0,1,0,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Egypt,26,0,0,-1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Iceland,42,0,1,1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
North Macedonia,117,0,0,-1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Solomon Islands,155,0,1,1,,,,
Tanzania,99,0,4,1,,,,
Angola,123,0,2,1,63.74038461538461,64.78521739130436,71.87393617021276,66.81475409836065
Botswana,148,0,0,-1,,,,
Burkina Faso,100,0,2,1,70.62222222222222,66.56608695652174,69.45705521472392,70.65597014925375
Congo,110,0,1,0,67.33684210526316,67.28571428571429,69.00650406504064,68.25315315315315
Estonia,111,0,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Ethiopia,114,0,0,0,,,,
Guinea-Bissau,115,0,1,-1,58.0,66.13529411764705,70.44727272727273,70.60454545454546
Israel,52,0,2,1,71.11811023622047,66.27272727272727,73.78264462809916,72.91666666666667
Liberia,136,0,1,1,67.88888888888889,,63.70526315789474,65.51764705882353
Madagascar,102,0,0,-1,,70.77333333333333,,66.44761904761906
Mali,50,0,2,1,65.48226950354609,72.70760233918129,74.66374269005848,75.94619883040936
Sudan,132,0,0,0,,,62.29999999999999,
Czech Republic,44,0,6,1,85.58883248730965,77.84467005076142,76.65431472081217,78.90710659898477
Liberia,136,0,1,0,67.88888888888889,,63.70526315789474,65.51764705882353
Switzerland,11,0,1,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Belgium,20,0,2,1,82.44329896907216,81.2360824742268,81.72319587628864,81.53298969072165
Cyprus,71,0,1,-1,64.0,66.69722222222224,69.3857142857143,62.92121212121211
England,18,0,2,1,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Faroe Islands,127,0,1,-1,61.08,,,59.13333333333333
Finland,45,0,0,-1,79.64615384615385,73.15641025641025,71.73333333333333,73.60205128205129
Georgia,124,0,0,-1,69.71551724137932,70.67880794701986,67.68791946308725,69.96690647482015
Hungary,55,0,2,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Iceland,42,0,0,-1,67.19565217391305,70.6538860103627,73.79740932642488,72.53367875647669
Latvia,86,0,0,-1,67.375,63.62857142857144,67.39565217391304,64.5
Liechtenstein,151,0,0,-1,65.43023255813954,,,
Luxembourg,116,0,0,-1,66.95,67.61147540983606,,67.35625
North Macedonia,117,0,1,0,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Northern Ireland,39,0,1,-1,72.47239263803681,73.23006134969326,68.95828220858895,72.8355828220859
Norway,8,0,1,1,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Romania,7,0,3,1,75.96756756756757,75.95729729729729,75.50162162162162,74.86054054054054
Russia,19,0,0,-1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Slovakia,43,0,0,0,73.24736842105263,74.98526315789474,72.04052631578948,75.65421052631578
Slovenia,75,0,1,0,81.31927710843374,72.36746987951807,74.62469879518072,74.54698795180722
Ukraine,79,0,0,-1,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Wales,35,0,2,1,73.81656804733728,74.66568047337279,74.3414201183432,78.3526627218935
Qatar,67,0,0,-1,,,,
Korea Republic,36,0,1,1,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Bangladesh,126,0,2,-1,,,,
Korea Republic,38,0,2,1,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
India,113,0,0,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Oman,80,0,1,0,72.96347031963471,,62.70000000000001,
India,113,0,1,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Qatar,71,0,2,1,,,,
India,113,0,0,-1,64.25,59.52738095238095,61.16309523809524,59.50119047619047
Korea Republic,38,0,0,0,73.84824902723736,72.6466926070039,75.08949416342413,75.06031128404669
Chile,43,0,1,-1,77.87443946188341,74.42117117117115,78.69008620689655,79.35043103448274
Ecuador,53,0,0,0,71.45086705202313,70.73036649214659,75.36473988439306,74.93815028901734
Malaysia,94,0,0,-1,,,,
Australia,52,0,0,0,78.35960591133005,72.60344827586206,74.43054187192119,74.16798029556651
Zambia,21,0,3,1,,,67.96451612903226,61.22702702702703
Japan,41,0,0,0,70.38150289017341,72.69239130434782,72.84112903225807,76.91156716417912
Armenia,142,0,0,0,63.7037037037037,,70.24459459459457,72.8742857142857
Estonia,116,0,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
France,20,0,0,0,86.86808510638298,84.08127659574467,85.7,86.15872340425533
Croatia,73,0,2,1,78.67632850241546,78.8096618357488,80.08550724637682,81.20241545893721
Latvia,70,0,1,-1,67.375,63.62857142857144,67.39565217391304,64.5
Senegal,55,0,3,1,72.35828877005348,77.5144385026738,79.81818181818181,76.35026737967914
Zambia,21,0,2,1,,,67.96451612903226,61.22702702702703
Austria,40,0,1,-1,75.57303370786516,76.67640449438203,75.07078651685393,76.9258426966292
Belarus,130,0,2,1,71.07339449541284,65.71857142857144,69.00263157894737,69.74444444444444
Bulgaria,14,0,2,1,73.55625,69.34937500000001,73.28687500000001,73.18375
Denmark,13,0,3,1,79.66494845360825,78.64845360824742,77.47835051546392,78.99742268041237
England,18,0,1,0,83.24074074074075,84.69305555555556,85.11898148148147,84.51111111111112
Greece,32,0,4,1,79.5979381443299,78.5922680412371,76.6721649484536,77.3283505154639
Hungary,54,0,0,0,76.21311475409836,70.81420765027322,72.82568306010928,73.43551912568306
Republic of Ireland,12,0,4,1,79.02127659574468,76.68351063829788,75.6590425531915,77.32606382978723
Israel,48,0,2,0,71.11811023622047,66.27272727272727,73.78264462809916,72.91666666666667
North Macedonia,105,0,0,-1,70.95238095238095,68.31843971631207,71.62012578616351,69.16833333333334
Malta,66,0,0,0,64.0,,60.3,
Moldova,135,0,3,1,63.19469026548673,65.51632653061225,60.63846153846153,64.55416666666666
Norway,8,0,1,0,75.29032258064517,76.02956989247312,76.98387096774194,76.43602150537633
Poland,33,0,1,1,82.10502283105023,75.83470319634704,79.27488584474885,76.73013698630137
Russia,17,0,4,1,82.52659574468085,77.77872340425532,78.69361702127661,79.10797872340426
Scotland,31,0,5,1,76.67088607594937,75.62974683544304,75.77215189873418,77.34240506329114
Switzerland,11,0,4,1,80.17948717948718,78.14717948717949,76.52717948717948,78.71846153846155
Turkey,39,0,5,1,79.36893203883496,76.83592233009709,77.7864077669903,79.56747572815534
Ukraine,79,0,0,0,77.66863905325444,74.04344827586208,75.55271739130433,74.66141304347826
Algeria,50,0,1,0,70.28676470588235,74.36149425287357,75.62637362637362,75.28296703296704
Egypt,25,0,5,1,70.4225352112676,70.40754716981132,73.82373737373737,72.78489208633096
Mauritania,141,0,1,0,,63.68260869565216,,
Malawi,84,0,3,1,,,,
Namibia,153,0,2,1,65.0,,,
Uganda,118,0,4,1,,62.5,62.078125,61.55555555555556
Guinea,61,0,3,1,60.42528735632184,68.6461038961039,72.13192771084339,71.85597484276728
Mozambique,106,0,3,1,63.0,73.2,,
Niger,74,0,1,-1,,,,
Togo,114,0,2,1,68.76991150442478,62.15,72.3161971830986,68.10412371134021
Peru,65,0,0,-1,68.58895705521472,71.58545454545455,76.39347826086956,73.66835443037974
Saudi Arabia,29,0,2,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
Oman,80,0,0,-1,72.96347031963471,,62.70000000000001,
Oman,65,0,2,1,72.96347031963471,,62.70000000000001,
Estonia,119,0,0,-1,67.92682926829268,66.13894736842106,61.963793103448275,63.55384615384614
Saudi Arabia,27,0,1,1,70.91803278688525,71.3360655737705,70.51967213114754,73.08524590163934
